Datasets,Models,Metrics,Combination,Value,Rank
zeroday,gpt-3.5-turbo,#Output Token,CVE ID+CWE Name,530.9354838709677,53
zeroday,gpt-3.5-turbo,#Output Token,CVE Description+CWE ID+Vulnerable Lines,534.4193548387096,54
zeroday,gpt-3.5-turbo,#Output Token,CVE Description+CWE Description,535.1774193548387,55
zeroday,gpt-3.5-turbo,#Output Token,CVE ID+CVE Description+CWE ID+Vulnerable Lines,535.2903225806451,56
zeroday,gpt-3.5-turbo,#Output Token,CVE ID+CWE ID+CWE Name+CWE Example+Vulnerable Lines,536.1290322580645,57
zeroday,gpt-3.5-turbo,#Output Token,CWE Name+CWE Description,538.4032258064516,58
zeroday,gpt-3.5-turbo,#Output Token,CVE ID+CVE Description+Vulnerable Lines,538.9677419354839,59
zeroday,gpt-3.5-turbo,#Output Token,CWE ID+CWE Name+Vulnerable Lines,539.4193548387096,60
zeroday,gpt-3.5-turbo,#Output Token,CVE Description+CWE Name+Vulnerable Lines,540.0322580645161,61
zeroday,gpt-3.5-turbo,#Output Token,CVE ID+CVE Description+CWE ID+CWE Name+Vulnerable Lines,540.3870967741935,62
zeroday,gpt-3.5-turbo,#Output Token,CVE ID+CVE Description+CWE Name+CWE Description+Vulnerable Lines,550.2741935483871,63
zeroday,gpt-3.5-turbo,#Output Token,CVE ID+CVE Description+CWE ID+CWE Description+Vulnerable Lines,550.516129032258,64
zeroday,gpt-3.5-turbo,#Output Token,CWE ID+CWE Name+CWE Description+Vulnerable Lines,553.516129032258,65
zeroday,gpt-3.5-turbo,#Output Token,CVE ID+CWE Name+Vulnerable Lines,560.8225806451613,66
zeroday,gpt-3.5-turbo,#Output Token,CVE ID+CWE ID+CWE Name+Vulnerable Lines,561.5483870967741,67
zeroday,gpt-3.5-turbo,#Output Token,CVE ID+CVE Description+CWE Description+Vulnerable Lines,562.2258064516129,68
zeroday,gpt-3.5-turbo,#Output Token,CVE ID+CWE ID,566.0967741935484,69
zeroday,gpt-3.5-turbo,#Output Token,None,567.758064516129,70
zeroday,gpt-3.5-turbo,#Output Token,CVE ID+Vulnerable Lines,567.9032258064516,71
zeroday,gpt-3.5-turbo,#Output Token,CVE ID+CVE Description+CWE Name+Vulnerable Lines,568.5,72
zeroday,gpt-3.5-turbo,#Output Token,CVE Description+CWE ID+CWE Name+Vulnerable Lines,570.1451612903226,73
zeroday,gpt-3.5-turbo,#Output Token,CVE ID,571.1612903225806,74
zeroday,gpt-3.5-turbo,#Output Token,CWE Example,574.3870967741935,75
zeroday,gpt-3.5-turbo,#Output Token,CVE ID+CWE Name+CWE Description+Vulnerable Lines,575.3387096774194,76
zeroday,gpt-3.5-turbo,#Output Token,CWE ID,576.4677419354839,77
zeroday,gpt-3.5-turbo,#Output Token,CVE ID+CWE ID+CWE Name+CWE Description+Vulnerable Lines,579.1129032258065,78
zeroday,gpt-3.5-turbo,#Output Token,CVE ID+CWE ID+CWE Example,579.6612903225806,79
zeroday,gpt-3.5-turbo,#Output Token,CVE Description+CWE ID+CWE Name+CWE Description+CWE Example,579.6935483870968,80
zeroday,gpt-3.5-turbo,#Output Token,CVE ID+CVE Description+CWE ID+CWE Name+CWE Description,580.3870967741935,81
zeroday,gpt-3.5-turbo,#Output Token,CVE Description,582.1935483870968,82
zeroday,gpt-3.5-turbo,#Output Token,CWE ID+CWE Example,582.5645161290323,83
zeroday,gpt-3.5-turbo,#Output Token,CVE Description+CWE Name+CWE Description,583.3548387096774,84
zeroday,gpt-3.5-turbo,#Output Token,CVE ID+CVE Description+CWE ID,583.3870967741935,85
zeroday,gpt-3.5-turbo,#Output Token,CVE ID+CVE Description+CWE Name+CWE Description,584.4677419354839,86
zeroday,gpt-3.5-turbo,#Output Token,CVE ID+CVE Description+CWE ID+CWE Example,584.7096774193549,87
zeroday,gpt-3.5-turbo,#Output Token,CVE ID+CWE Example,584.7258064516129,88
zeroday,gpt-3.5-turbo,#Output Token,CVE ID+CWE Description+Vulnerable Lines,585.016129032258,89
zeroday,gpt-3.5-turbo,#Output Token,CVE Description+CWE ID+CWE Name,585.241935483871,90
zeroday,gpt-3.5-turbo,#Output Token,CVE Description+CWE Name+CWE Example,585.6129032258065,91
zeroday,gpt-3.5-turbo,#Output Token,CVE ID+CWE ID+CWE Description,586.0967741935484,92
zeroday,gpt-3.5-turbo,#Output Token,CVE ID+CVE Description+CWE ID+CWE Description,586.3709677419355,93
zeroday,gpt-3.5-turbo,#Output Token,CVE ID+CVE Description+CWE Example,586.6612903225806,94
zeroday,gpt-3.5-turbo,#Output Token,CWE Name+CWE Example,586.983870967742,95
zeroday,gpt-3.5-turbo,#Output Token,CWE ID+CWE Description+CWE Example,588.0806451612904,96
zeroday,gpt-3.5-turbo,#Output Token,CVE Description+CWE ID,588.2258064516129,97
zeroday,gpt-3.5-turbo,#Output Token,CVE ID+CVE Description+CWE ID+CWE Name+CWE Example,588.6935483870968,98
zeroday,gpt-3.5-turbo,#Output Token,CVE ID+CVE Description+CWE ID+CWE Name,589.8064516129032,99
zeroday,gpt-3.5-turbo,#Output Token,CVE Description+CWE Description+CWE Example,589.8387096774194,100
zeroday,gpt-3.5-turbo,#Output Token,CWE Description,590.8548387096774,101
zeroday,gpt-3.5-turbo,#Output Token,CVE ID+CVE Description,590.9677419354839,102
zeroday,gpt-3.5-turbo,#Output Token,CVE ID+CWE Description,591.0806451612904,103
zeroday,gpt-3.5-turbo,#Output Token,CVE Description+CWE ID+CWE Description,591.8548387096774,104
zeroday,gpt-3.5-turbo,#Output Token,CWE ID+CWE Name+CWE Description+CWE Example,591.8548387096774,104
zeroday,gpt-3.5-turbo,#Output Token,CVE ID+CWE Description+CWE Example,591.8709677419355,106
zeroday,gpt-3.5-turbo,#Output Token,CWE Name,592.241935483871,107
zeroday,gpt-3.5-turbo,#Output Token,CWE ID+CWE Name+CWE Example,592.2741935483871,108
zeroday,gpt-3.5-turbo,#Output Token,CVE ID+CVE Description+CWE ID+CWE Description+CWE Example,592.3064516129032,109
zeroday,gpt-3.5-turbo,#Output Token,CVE ID+CWE Name+CWE Description+CWE Example,592.5483870967741,110
zeroday,gpt-3.5-turbo,#Output Token,CVE ID+CWE ID+CWE Name+CWE Description+CWE Example,592.6935483870968,111
zeroday,gpt-3.5-turbo,#Output Token,CVE ID+CVE Description+CWE Description,592.9677419354839,112
zeroday,gpt-3.5-turbo,#Output Token,CWE ID+CWE Name+CWE Description,594.0645161290323,113
zeroday,gpt-3.5-turbo,#Output Token,CVE Description+CWE Name,594.3709677419355,114
zeroday,gpt-3.5-turbo,#Output Token,CVE Description+CWE ID+CWE Example,594.9677419354839,115
zeroday,gpt-3.5-turbo,#Output Token,CVE ID+CVE Description+CWE Name+CWE Example,595.0967741935484,116
zeroday,gpt-3.5-turbo,#Output Token,CVE ID+CWE ID+CWE Description+CWE Example,595.5,117
zeroday,gpt-3.5-turbo,#Output Token,CWE ID+CWE Name,596.3064516129032,118
zeroday,gpt-3.5-turbo,#Output Token,CVE ID+CVE Description+CWE Name,596.3870967741935,119
zeroday,gpt-3.5-turbo,#Output Token,CVE ID+CWE ID+CWE Name,598.9516129032259,120
zeroday,gpt-3.5-turbo,#Output Token,CVE ID+CWE Name+CWE Description,598.9677419354839,121
zeroday,gpt-3.5-turbo,#Output Token,CVE Description+CWE Name+CWE Description+CWE Example,600.1451612903226,122
zeroday,gpt-3.5-turbo,#Output Token,CWE ID+CWE Description,602.3064516129032,123
zeroday,gpt-3.5-turbo,#Output Token,CVE ID+CWE ID+CWE Name+CWE Description,602.8064516129032,124
zeroday,gpt-3.5-turbo,#Output Token,CVE ID+CVE Description+CWE Name+CWE Description+CWE Example,605.6612903225806,125
zeroday,gpt-3.5-turbo,#Output Token,CVE ID+CVE Description+CWE Description+CWE Example,606.2903225806451,126
zeroday,gpt-3.5-turbo,#Output Token,CVE ID+CVE Description+CWE ID+CWE Name+CWE Description+CWE Example,613.2258064516129,127
zeroday,gpt-3.5-turbo,#Output Token,CVE Description+CWE Example,616.241935483871,128
zeroday,gpt-3.5-turbo,CodeBLEU,CVE ID+CVE Description+CWE Name+Vulnerable Lines,0.8718706204516129,1
zeroday,gpt-3.5-turbo,CodeBLEU,CVE ID+CVE Description+CWE ID+CWE Description+Vulnerable Lines,0.8607697696935483,2
zeroday,gpt-3.5-turbo,CodeBLEU,CVE ID+CVE Description+CWE Description+Vulnerable Lines,0.8598804048870968,3
zeroday,gpt-3.5-turbo,CodeBLEU,CVE ID+CVE Description+CWE Name+CWE Description+Vulnerable Lines,0.8536232548387096,4
zeroday,gpt-3.5-turbo,CodeBLEU,CVE Description+CWE ID+CWE Name+Vulnerable Lines,0.8514977372419354,5
zeroday,gpt-3.5-turbo,CodeBLEU,CVE ID+CWE Description+Vulnerable Lines,0.8488999699193548,6
zeroday,gpt-3.5-turbo,CodeBLEU,CVE ID+CVE Description+CWE ID+CWE Name+Vulnerable Lines,0.8466738139677419,7
zeroday,gpt-3.5-turbo,CodeBLEU,CVE ID+Vulnerable Lines,0.8429094728064516,8
zeroday,gpt-3.5-turbo,CodeBLEU,CVE ID+CWE Name+CWE Description+Vulnerable Lines,0.8386716742580645,9
zeroday,gpt-3.5-turbo,CodeBLEU,CVE Description+CWE Name+Vulnerable Lines,0.8360552513709678,10
zeroday,gpt-3.5-turbo,CodeBLEU,CVE ID+CWE ID+CWE Name+CWE Description+Vulnerable Lines,0.836039545516129,11
zeroday,gpt-3.5-turbo,CodeBLEU,CVE ID+CVE Description+CWE ID+Vulnerable Lines,0.8332132436774193,12
zeroday,gpt-3.5-turbo,CodeBLEU,CVE ID+CVE Description+Vulnerable Lines,0.8307305652903226,13
zeroday,gpt-3.5-turbo,CodeBLEU,CVE ID+CWE Name+Vulnerable Lines,0.8302281220806451,14
zeroday,gpt-3.5-turbo,CodeBLEU,CVE ID+CWE ID+CWE Name+Vulnerable Lines,0.8295822096290322,15
zeroday,gpt-3.5-turbo,CodeBLEU,CVE Description+CWE ID+Vulnerable Lines,0.8290915962903226,16
zeroday,gpt-3.5-turbo,CodeBLEU,CWE ID+CWE Name+CWE Description+Vulnerable Lines,0.8287644676935484,17
zeroday,gpt-3.5-turbo,CodeBLEU,CVE ID+CVE Description+CWE ID+CWE Name+CWE Description+Vulnerable Lines,0.8275191148387097,18
zeroday,gpt-3.5-turbo,CodeBLEU,CVE Description+CWE Description+Vulnerable Lines,0.8267969019677419,19
zeroday,gpt-3.5-turbo,CodeBLEU,CVE ID+CVE Description+CWE Name+CWE Example,0.8266282936612903,20
zeroday,gpt-3.5-turbo,CodeBLEU,CVE ID+CVE Description+CWE ID+CWE Description+CWE Example,0.8265082406774193,21
zeroday,gpt-3.5-turbo,CodeBLEU,CVE ID+CVE Description+CWE Description+CWE Example,0.8238386343387097,22
zeroday,gpt-3.5-turbo,CodeBLEU,CVE ID+CVE Description+CWE ID+CWE Name+CWE Example,0.8233919629677419,23
zeroday,gpt-3.5-turbo,CodeBLEU,CVE ID+CWE ID+CWE Description+CWE Example,0.8229842247258065,24
zeroday,gpt-3.5-turbo,CodeBLEU,CVE Description+CWE Name+CWE Description+CWE Example,0.8227174554354839,25
zeroday,gpt-3.5-turbo,CodeBLEU,CVE ID+CVE Description+CWE ID+CWE Name+CWE Description+CWE Example,0.8224499077741935,26
zeroday,gpt-3.5-turbo,CodeBLEU,CVE Description+CWE ID+CWE Name+CWE Description+CWE Example+Vulnerable Lines,0.8223333048225807,27
zeroday,gpt-3.5-turbo,CodeBLEU,CVE ID+CVE Description+CWE ID+CWE Example,0.8218641326451612,28
zeroday,gpt-3.5-turbo,CodeBLEU,CVE Description+CWE ID+CWE Example,0.8218175488387096,29
zeroday,gpt-3.5-turbo,CodeBLEU,CVE ID+CVE Description+CWE Name+CWE Description+CWE Example,0.8217129958870968,30
zeroday,gpt-3.5-turbo,CodeBLEU,CVE ID+CWE ID+CWE Description+Vulnerable Lines,0.8215917916774194,31
zeroday,gpt-3.5-turbo,CodeBLEU,CVE Description+CWE Name+CWE Description+Vulnerable Lines,0.8213319310645162,32
zeroday,gpt-3.5-turbo,CodeBLEU,CVE ID+CWE ID+CWE Name+CWE Description+CWE Example,0.8209611856774194,33
zeroday,gpt-3.5-turbo,CodeBLEU,CVE ID+CWE Description+CWE Example,0.8207941820806453,34
zeroday,gpt-3.5-turbo,CodeBLEU,CVE ID+CWE Example,0.8204237309032258,35
zeroday,gpt-3.5-turbo,CodeBLEU,CVE Description+CWE Example,0.8204064435967742,36
zeroday,gpt-3.5-turbo,CodeBLEU,CVE Description+CWE ID+CWE Name+CWE Description+Vulnerable Lines,0.8202974085,37
zeroday,gpt-3.5-turbo,CodeBLEU,CWE Name+CWE Description+Vulnerable Lines,0.8200140558225806,38
zeroday,gpt-3.5-turbo,CodeBLEU,CVE ID+CVE Description+CWE Example,0.8193205832903226,39
zeroday,gpt-3.5-turbo,CodeBLEU,CVE Description+CWE ID+CWE Name+CWE Description+CWE Example,0.8177762176612903,40
zeroday,gpt-3.5-turbo,CodeBLEU,CVE ID+CVE Description+CWE Description,0.8172457890161291,41
zeroday,gpt-3.5-turbo,CodeBLEU,CVE Description+CWE Description+CWE Example,0.817222137,42
zeroday,gpt-3.5-turbo,CodeBLEU,CVE Description+CWE Name+CWE Example,0.8171587538064516,43
zeroday,gpt-3.5-turbo,CodeBLEU,CVE ID+CWE ID+CWE Example,0.816685703064516,44
zeroday,gpt-3.5-turbo,CodeBLEU,CVE ID+CWE Name+CWE Description+CWE Example,0.8160335377580644,45
zeroday,gpt-3.5-turbo,CodeBLEU,CWE Example,0.8150331401935484,46
zeroday,gpt-3.5-turbo,CodeBLEU,CVE ID+CVE Description+CWE ID+CWE Description,0.8146042898870968,47
zeroday,gpt-3.5-turbo,CodeBLEU,CWE ID+CWE Name+CWE Description+CWE Example,0.8145736421451614,48
zeroday,gpt-3.5-turbo,CodeBLEU,CVE ID+CVE Description+CWE Name+CWE Description,0.8145062538870967,49
zeroday,gpt-3.5-turbo,CodeBLEU,CVE ID+CVE Description,0.8137751772741936,50
zeroday,gpt-3.5-turbo,CodeBLEU,CWE Name+CWE Example,0.8137319110161291,51
zeroday,gpt-3.5-turbo,CodeBLEU,CVE ID+CVE Description+CWE ID,0.8119373766129032,52
zeroday,gpt-3.5-turbo,CodeBLEU,CVE ID+CVE Description+CWE Name,0.8117066541129032,53
zeroday,gpt-3.5-turbo,CodeBLEU,CVE Description+CWE ID+CWE Description,0.8115246146129033,54
zeroday,gpt-3.5-turbo,CodeBLEU,CVE Description+CWE ID+CWE Description+Vulnerable Lines,0.8114325263225807,55
zeroday,gpt-3.5-turbo,CodeBLEU,CVE Description+CWE ID+CWE Name+CWE Example,0.8098387501774194,56
zeroday,gpt-3.5-turbo,CodeBLEU,CWE ID+CWE Name+CWE Example,0.8069654236290323,57
zeroday,gpt-3.5-turbo,CodeBLEU,CWE ID+CWE Description+CWE Example,0.806593007483871,58
zeroday,gpt-3.5-turbo,CodeBLEU,CVE ID+CWE ID+CWE Name+CWE Example+Vulnerable Lines,0.8064967513709678,59
zeroday,gpt-3.5-turbo,CodeBLEU,CVE Description+CWE ID+CWE Description+CWE Example,0.8064966451451613,60
zeroday,gpt-3.5-turbo,CodeBLEU,CVE ID+CVE Description+CWE ID+CWE Name+CWE Description,0.8060934375,61
zeroday,gpt-3.5-turbo,CodeBLEU,CWE ID+CWE Example,0.8059358490806451,62
zeroday,gpt-3.5-turbo,CodeBLEU,CVE ID+CWE ID+CWE Name+CWE Example,0.805932678,63
zeroday,gpt-3.5-turbo,CodeBLEU,CWE Name+CWE Description+CWE Example,0.805913040435484,64
zeroday,gpt-3.5-turbo,CodeBLEU,CVE Description+CWE ID,0.8054523845161291,65
zeroday,gpt-3.5-turbo,CodeBLEU,CVE ID+CVE Description+CWE ID+CWE Name,0.8048266621451613,66
zeroday,gpt-3.5-turbo,CodeBLEU,CVE Description,0.8038834421129032,67
zeroday,gpt-3.5-turbo,CodeBLEU,CVE ID+CWE Name+CWE Example,0.8038816817741935,68
zeroday,gpt-3.5-turbo,CodeBLEU,CVE ID+CVE Description+CWE ID+CWE Name+CWE Description+CWE Example+Vulnerable Lines,0.8036418257741935,69
zeroday,gpt-3.5-turbo,CodeBLEU,CVE ID+CVE Description+CWE Description+CWE Example+Vulnerable Lines,0.8034550799677419,70
zeroday,gpt-3.5-turbo,CodeBLEU,CVE Description+CWE Description,0.8034522532903227,71
zeroday,gpt-3.5-turbo,CodeBLEU,CVE Description+CWE ID+CWE Name+CWE Example+Vulnerable Lines,0.8031595786774194,72
zeroday,gpt-3.5-turbo,CodeBLEU,CVE ID+CVE Description+CWE Name+CWE Description+CWE Example+Vulnerable Lines,0.8026729376612903,73
zeroday,gpt-3.5-turbo,CodeBLEU,CVE ID+CWE ID+Vulnerable Lines,0.8024408826935484,74
zeroday,gpt-3.5-turbo,CodeBLEU,CVE Description+CWE ID+CWE Name,0.802169086016129,75
zeroday,gpt-3.5-turbo,CodeBLEU,CWE Description+CWE Example,0.8021211133548387,76
zeroday,gpt-3.5-turbo,CodeBLEU,CWE ID+CWE Name+Vulnerable Lines,0.8016095078064516,77
zeroday,gpt-3.5-turbo,CodeBLEU,CVE Description+CWE Name+CWE Description,0.8009064138387096,78
zeroday,gpt-3.5-turbo,CodeBLEU,CVE Description+Vulnerable Lines,0.7998862875,79
zeroday,gpt-3.5-turbo,CodeBLEU,CVE ID+CWE ID+CWE Example+Vulnerable Lines,0.7998537333064516,80
zeroday,gpt-3.5-turbo,CodeBLEU,CWE Description+Vulnerable Lines,0.7988667477580645,81
zeroday,gpt-3.5-turbo,CodeBLEU,CVE Description+CWE Name,0.7987713985645161,82
zeroday,gpt-3.5-turbo,CodeBLEU,CVE ID+CVE Description+CWE Name+CWE Example+Vulnerable Lines,0.797678244532258,83
zeroday,gpt-3.5-turbo,CodeBLEU,CWE ID+CWE Description+Vulnerable Lines,0.7975778921451613,84
zeroday,gpt-3.5-turbo,CodeBLEU,CWE Name,0.7974339493709678,85
zeroday,gpt-3.5-turbo,CodeBLEU,CVE ID+CWE ID+CWE Name,0.7963504026612903,86
zeroday,gpt-3.5-turbo,CodeBLEU,CWE ID+CWE Description,0.7962846045483871,87
zeroday,gpt-3.5-turbo,CodeBLEU,CVE ID+CWE ID+CWE Name+CWE Description,0.7960557393548386,88
zeroday,gpt-3.5-turbo,CodeBLEU,CVE Description+CWE Example+Vulnerable Lines,0.795985067516129,89
zeroday,gpt-3.5-turbo,CodeBLEU,CWE Description,0.795794046,90
zeroday,gpt-3.5-turbo,CodeBLEU,CVE ID+CVE Description+CWE Example+Vulnerable Lines,0.7949857664193548,91
zeroday,gpt-3.5-turbo,CodeBLEU,Vulnerable Lines,0.7933951762258065,92
zeroday,gpt-3.5-turbo,CodeBLEU,None,0.7931463678225806,93
zeroday,gpt-3.5-turbo,CodeBLEU,CVE ID+CWE Name+CWE Description,0.7927803546612903,94
zeroday,gpt-3.5-turbo,CodeBLEU,CVE ID+CWE Example+Vulnerable Lines,0.7896001608225807,95
zeroday,gpt-3.5-turbo,CodeBLEU,CWE Example+Vulnerable Lines,0.7891413117419355,96
zeroday,gpt-3.5-turbo,CodeBLEU,CVE ID,0.7886789208548387,97
zeroday,gpt-3.5-turbo,CodeBLEU,CWE ID+CWE Example+Vulnerable Lines,0.7885156476935483,98
zeroday,gpt-3.5-turbo,CodeBLEU,CVE ID+CVE Description+CWE ID+CWE Example+Vulnerable Lines,0.7884401938870969,99
zeroday,gpt-3.5-turbo,CodeBLEU,CVE ID+CVE Description+CWE ID+CWE Description+CWE Example+Vulnerable Lines,0.7882226490645161,100
zeroday,gpt-3.5-turbo,CodeBLEU,CVE ID+CWE Description,0.7862294459516129,101
zeroday,gpt-3.5-turbo,CodeBLEU,CVE Description+CWE ID+CWE Name+CWE Description,0.7860377094677419,102
zeroday,gpt-3.5-turbo,CodeBLEU,CWE ID+CWE Name+CWE Description,0.7854749547580645,103
zeroday,gpt-3.5-turbo,CodeBLEU,CVE ID+CWE Name+CWE Description+CWE Example+Vulnerable Lines,0.7852835445806451,104
zeroday,gpt-3.5-turbo,CodeBLEU,CVE ID+CWE ID+CWE Description+CWE Example+Vulnerable Lines,0.7847386972096774,105
zeroday,gpt-3.5-turbo,CodeBLEU,CVE ID+CWE Name,0.7840411327741935,106
zeroday,gpt-3.5-turbo,CodeBLEU,CWE ID+CWE Name,0.7839144753064516,107
zeroday,gpt-3.5-turbo,CodeBLEU,CVE ID+CWE ID+CWE Description,0.7833501961774194,108
zeroday,gpt-3.5-turbo,CodeBLEU,CVE Description+CWE ID+CWE Description+CWE Example+Vulnerable Lines,0.7823448004354839,109
zeroday,gpt-3.5-turbo,CodeBLEU,CVE Description+CWE ID+CWE Example+Vulnerable Lines,0.7815115167903225,110
zeroday,gpt-3.5-turbo,CodeBLEU,CVE ID+CVE Description+CWE ID+CWE Name+CWE Example+Vulnerable Lines,0.7811903280483871,111
zeroday,gpt-3.5-turbo,CodeBLEU,CWE Name+Vulnerable Lines,0.7811259181290322,112
zeroday,gpt-3.5-turbo,CodeBLEU,CVE Description+CWE Name+CWE Example+Vulnerable Lines,0.7789084213709677,113
zeroday,gpt-3.5-turbo,CodeBLEU,CWE Name+CWE Description,0.7787514965806452,114
zeroday,gpt-3.5-turbo,CodeBLEU,CVE Description+CWE Description+CWE Example+Vulnerable Lines,0.7767330553064516,115
zeroday,gpt-3.5-turbo,CodeBLEU,CVE Description+CWE Name+CWE Description+CWE Example+Vulnerable Lines,0.7765595162096773,116
zeroday,gpt-3.5-turbo,CodeBLEU,CVE ID+CWE ID+CWE Name+CWE Description+CWE Example+Vulnerable Lines,0.7760251327419355,117
zeroday,gpt-3.5-turbo,CodeBLEU,CWE ID,0.7730847881129033,118
zeroday,gpt-3.5-turbo,CodeBLEU,CVE ID+CWE ID,0.7730630108709677,119
zeroday,gpt-3.5-turbo,CodeBLEU,CWE ID+Vulnerable Lines,0.7694187111451612,120
zeroday,gpt-3.5-turbo,CodeBLEU,CVE ID+CWE Description+CWE Example+Vulnerable Lines,0.7650236444193548,121
zeroday,gpt-3.5-turbo,CodeBLEU,CWE Name+CWE Example+Vulnerable Lines,0.7610873316612903,122
zeroday,gpt-3.5-turbo,CodeBLEU,CVE ID+CWE Name+CWE Example+Vulnerable Lines,0.7594121936290322,123
zeroday,gpt-3.5-turbo,CodeBLEU,CWE ID+CWE Name+CWE Example+Vulnerable Lines,0.7559676667580645,124
zeroday,gpt-3.5-turbo,CodeBLEU,CWE ID+CWE Name+CWE Description+CWE Example+Vulnerable Lines,0.7511514085483871,125
zeroday,gpt-3.5-turbo,CodeBLEU,CWE Name+CWE Description+CWE Example+Vulnerable Lines,0.7428610183225807,126
zeroday,gpt-3.5-turbo,CodeBLEU,CWE Description+CWE Example+Vulnerable Lines,0.739377768,127
zeroday,gpt-3.5-turbo,CodeBLEU,CWE ID+CWE Description+CWE Example+Vulnerable Lines,0.7367401953548387,128
zeroday,gpt-3.5-turbo,Exact Match,CVE ID+CVE Description+CWE Description+Vulnerable Lines,0.27419354838709675,1
zeroday,gpt-3.5-turbo,Exact Match,CVE ID+CVE Description+CWE Name+CWE Description+Vulnerable Lines,0.25806451612903225,2
zeroday,gpt-3.5-turbo,Exact Match,CVE ID+CVE Description+Vulnerable Lines,0.22580645161290322,3
zeroday,gpt-3.5-turbo,Exact Match,CVE Description+CWE Name+CWE Description+Vulnerable Lines,0.22580645161290322,3
zeroday,gpt-3.5-turbo,Exact Match,CVE ID+CVE Description+CWE ID+CWE Name+CWE Description+Vulnerable Lines,0.22580645161290322,3
zeroday,gpt-3.5-turbo,Exact Match,CVE ID+CVE Description+CWE ID+CWE Description+Vulnerable Lines,0.20967741935483872,6
zeroday,gpt-3.5-turbo,Exact Match,CVE Description+CWE ID+CWE Name+CWE Example+Vulnerable Lines,0.20967741935483872,6
zeroday,gpt-3.5-turbo,Exact Match,CVE ID+CVE Description+CWE ID+CWE Name+CWE Description+CWE Example+Vulnerable Lines,0.20967741935483872,6
